conference,url,title,authors,abstract,citations
acl,https://aclanthology.org/P15-1161.pdf,Weakly Supervised Role Identification in Teamwork Interactions,"Diyi Yang,Miaomiao Wen,Carolyn Rosé",None,21
acl,https://aclanthology.org/P15-1162.pdf,Deep Unordered Composition Rivals Syntactic Methods for Text Classification,"Mohit Iyyer,Varun Manjunatha,Jordan Boyd-Graber,Hal Daumé III",None,822
acl,https://aclanthology.org/P15-1163.pdf,SOLAR: Scalable Online Learning Algorithms for Ranking,"Jialei Wang,Ji Wan,Yongdong Zhang,Steven Hoi",None,10
acl,https://aclanthology.org/P15-1164.pdf,Text Categorization as a Graph Classification Problem,"François Rousseau,Emmanouil Kiagias,Michalis Vazirgiannis",None,136
acl,https://aclanthology.org/P15-1165.pdf,Inverted indexing for cross-lingual NLP,"Anders Søgaard,Željko Agić,Héctor Martínez Alonso,Barbara Plank,Bernd Bohnet,Anders Johannsen",None,18
acl,https://aclanthology.org/P15-1166.pdf,Multi-Task Learning for Multiple Language Translation,"Daxiang Dong,Hua Wu,Wei He,Dianhai Yu,Haifeng Wang",None,472
acl,https://aclanthology.org/P15-1167.pdf,Accurate Linear-Time Chinese Word Segmentation via Embedding Matching,"Jianqiang Ma,Erhard Hinrichs",None,37
acl,https://aclanthology.org/P15-1168.pdf,Gated Recursive Neural Network for Chinese Word Segmentation,"Xinchi Chen,Xipeng Qiu,Chenxi Zhu,Xuanjing Huang",None,120
acl,https://aclanthology.org/P15-1169.pdf,An analysis of the user occupational class through Twitter content,"Daniel Preoţiuc-Pietro,Vasileios Lampos,Nikolaos Aletras",None,206
acl,https://aclanthology.org/P15-1170.pdf,Tracking unbounded Topic Streams,"Dominik Wurzer,Victor Lavrenko,Miles Osborne",None,8
acl,https://aclanthology.org/P15-1171.pdf,Inducing Word and Part-of-Speech with Pitman-Yor Hidden Semi-Markov Models,"Kei Uchiumi,Hiroshi Tsukahara,Daichi Mochihashi",None,38
acl,https://aclanthology.org/P15-1172.pdf,Coupled Sequence Labeling on Heterogeneous Annotations: POS Tagging as a Case Study,"Zhenghua Li,Jiayuan Chao,Min Zhang,Wenliang Chen",None,27
acl,https://aclanthology.org/P15-1173.pdf,AutoExtend: Extending Word Embeddings to Embeddings for Synsets and Lexemes,"Sascha Rothe,Hinrich Schütze",None,309
acl,https://aclanthology.org/P15-1174.pdf,Improving Evaluation of Machine Translation Quality Estimation,Yvette Graham,None,42
